2016-04-07 21:29:22.245+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.relationshipstore.db] brickCount=0 brickSize=8514416b mappedMem=851443712b (storeSize=0b)
2016-04-07 21:29:22.246+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.nodestore.db.labels] brickCount=0 brickSize=0b mappedMem=0b (storeSize=68b)
2016-04-07 21:29:22.246+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.nodestore.db] brickCount=0 brickSize=1929375b mappedMem=192937984b (storeSize=0b)
2016-04-07 21:29:22.246+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.schemastore.db] brickCount=0 brickSize=0b mappedMem=0b (storeSize=64b)
2016-04-07 21:29:22.247+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore.relationshipgroupstore.db] brickCount=0 brickSize=0b mappedMem=0b (storeSize=25b)
2016-04-07 21:29:22.247+0000 INFO  [o.n.k.i.n.s.StoreFactory]: [accessingdataneo4j.db/neostore] brickCount=0 brickSize=0b mappedMem=0b (storeSize=63b)
2016-04-07 21:29:22.307+0000 INFO  [o.n.k.a.i.i.LuceneLabelScanStore]: No lucene scan store index found, this might just be first use. Preparing to rebuild.
2016-04-07 21:29:22.337+0000 INFO  [o.n.k.a.i.i.LuceneLabelScanStore]: No lucene scan store index found, this might just be first use. Preparing to rebuild.
2016-04-07 21:29:22.465+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Opened logical log [accessingdataneo4j.db/nioneo_logical.log.1] version=0, lastTxId=1 (clean)
2016-04-07 21:29:22.468+0000 INFO  [o.n.k.a.i.i.LuceneLabelScanStore]: Rebuilding lucene scan store, this may take a while
2016-04-07 21:29:22.470+0000 INFO  [o.n.k.a.i.i.LuceneLabelScanStore]: Lucene scan store rebuilt (roughly -1 nodes)
2016-04-07 21:29:22.473+0000 INFO  [o.n.k.i.t.TxManager]: TM new log: tm_tx_log.1
2016-04-07 21:29:22.477+0000 INFO  [o.n.k.i.t.KernelHealth]: Kernel health set to OK
2016-04-07 21:29:22.488+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Opened logical log [accessingdataneo4j.db/index/lucene.log.1] version=0, lastTxId=1 (clean)
2016-04-07 21:29:22.492+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:Versions START ---
2016-04-07 21:29:22.497+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:Versions END ---
2016-04-07 21:29:22.500+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_VERSIONS START ---
2016-04-07 21:29:22.501+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_VERSIONS END ---
2016-04-07 21:29:22.501+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_ID_USAGE START ---
2016-04-07 21:29:22.502+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for NEO_STORE_ID_USAGE END ---
2016-04-07 21:29:22.502+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for PERSISTENCE_WINDOW_POOL_STATS START ---
2016-04-07 21:29:22.502+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for PERSISTENCE_WINDOW_POOL_STATS END ---
2016-04-07 21:29:22.502+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:StoreFiles START ---
2016-04-07 21:29:22.519+0000 INFO  [o.n.k.i.DiagnosticsManager]: --- STARTED diagnostics for KernelDiagnostics:StoreFiles END ---
2016-04-07 21:29:22.583+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: GC Monitor started. 
2016-04-07 21:29:22.584+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: Database is now ready
2016-04-07 21:29:26.180+0000 INFO  [o.n.k.i.a.i.IndexPopulationJob]: Index population started: [:City(name) [provider: {key=lucene, version=1.0}]]
2016-04-07 21:29:26.206+0000 INFO  [o.n.k.i.a.i.IndexPopulationJob]: Index population completed. Index is now online: [:City(name) [provider: {key=lucene, version=1.0}]]
2016-04-07 21:35:01.973+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: Shutdown started
2016-04-07 21:35:01.974+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: Database is now unavailable
2016-04-07 21:35:01.975+0000 INFO  [o.n.k.EmbeddedGraphDatabase]: GC Monitor stopped. 
2016-04-07 21:35:01.984+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Closed log accessingdataneo4j.db/index/lucene.log
2016-04-07 21:35:01.987+0000 INFO  [o.n.k.i.t.TxManager]: TM shutting down
2016-04-07 21:35:01.994+0000 INFO  [o.n.k.i.t.x.XaLogicalLog]: Closed log accessingdataneo4j.db/nioneo_logical.log
2016-04-07 21:35:01.998+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.relationshiptypestore.db.names hit=0 miss=1 switches=0 ooe=0
2016-04-07 21:35:01.999+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.relationshiptypestore.db hit=0 miss=1 switches=0 ooe=0
2016-04-07 21:35:02.000+0000 INFO  [o.n.k.i.n.s.StoreFactory]: accessingdataneo4j.db/neostore.labeltokenstore.db.names hit=0 miss=2 switches=0 ooe=0
